"Carbon Nation","2011","75446"
"The Eagle","2011","49494"
"Justin Bieber: Never Say Never","2011","54518"
"Mooz-lum","2011","66025"
"The Adjustment Bureau","2011","38050"
"Coriolanus","2011","101173"
"Paul","2011","39513"
"Rango","2011","44896"
"A Separation","2011","60243"
"Unknown","2011","48138"
"Big Mommas: Like Father, Like Son","2011","38322"
"I Am Number Four","2011","46529"
"Drive Angry","2011","47327"
"Hall Pass","2011","48988"
"Take Me Home Tonight","2011","50725"
"Beastly","2011","38117"
"Red Riding Hood","2011","49730"
"Battle: Los Angeles","2011","44943"
"Limitless","2011","51876"
"Jane Eyre","2011","38684"
"The Lincoln Lawyer","2011","50348"
"Mars Needs Moms","2011","50321"
"Source Code","2011","45612"
"Attack the Block","2011","59678"
"Fightville","2011","94331"
"The Divide","2011","38541"
"The Beaver","2011","50780"
"Dylan Dog: Dead of Night","2011","43935"
"Rio","2011","46195"
"Diary of a Wimpy Kid: Rodrick Rules","2011","60307"
"Sucker Punch","2011","23629"
"Hop","2011","50359"
"Wrecked","2011","50838"
"Hanna","2011","50456"
"Arthur","2011","49012"
"Soul Surfer","2011","43959"
"Your Highness","2011","38319"
"Scream 4","2011","41446"
"3D Sex and Zen: Extreme Ecstasy","2011","67308"
"Atlas Shrugged: Part I","2011","56780"
"Fast Five","2011","51497"
"We Have a Pope","2011","61667"
"Winnie the Pooh","2011","51162"
"Thor","2011","10195"
"African Cats","2011","57586"
"Madea's Big Happy Family","2011","51017"
"Water for Elephants","2011","55787"
"Hoodwinked Too! Hood vs. Evil","2011","57089"
"Bridesmaids","2011","55721"
"Prom","2011","51588"
"Fullmetal Alchemist: The Sacred Star of Milos","2011","80518"
"Jumping the Broom","2011","57119"
"Something Borrowed","2011","49022"
"Pirates of the Caribbean: On Stranger Tides","2011","1865"
"Midnight in Paris","2011","59436"
"Restless","2011","47760"
"We Need to Talk About Kevin","2011","71859"
"Miss Bala","2011","77635"
"Priest","2011","38321"
"Departures","2011","211438"
"Footnote","2011","72551"
"The Artist","2011","74643"
"The Tree of Life","2011","8967"
"Where Do We Go Now?","2011","77461"
"Melancholia","2011","62215"
"Oslo, August 31st","2011","75233"
"The Skin I Live In","2011","63311"
"Drive","2011","64690"
"This Is Not a Film","2011","83552"
"Once Upon a Time in Anatolia","2011","74879"
"Kung Fu Panda 2","2011","49444"
"X-Men: First Class","2011","49538"
"The Hangover Part II","2011","45243"
"The Lion of Judah","2011","46256"
"Judy Moody and the Not Bummer Summer","2011","60062"
"Super 8","2011","37686"
"Jiro Dreams of Sushi","2011","80767"
"The Smurfs","2011","41513"
"Bad Teacher","2011","52449"
"Green Lantern","2011","44912"
"Mr. Popper's Penguins","2011","58224"
"Cars 2","2011","49013"
"Transformers: Dark of the Moon","2011","38356"
"A Better Life","2011","55720"
"Bol","2011","70067"
"Larry Crowne","2011","59861"
"Horrible Bosses","2011","51540"
"Monte Carlo","2011","59860"
"Collaborator","2011","107753"
"Septien","2011","54598"
"Rapt","2011","35008"
"Harry Potter and the Deathly Hallows – Part 2","2011","12445"
"Beats, Rhymes & Life: The Travels of A Tribe Called Quest","2011","70342"
"Project Nim","2011","63579"
"Zookeeper","2011","38317"
"Captain America: The First Avenger","2011","1771"
"Friends with Benefits","2011","50544"
"Cowboys & Aliens","2011","49849"
"Colombiana","2011","62835"
"Crazy, Stupid, Love","2011","50646"
"Final Destination 5","2011","55779"
"The Change-Up","2011","49520"
"Rise of the Planet of the Apes","2011","61791"
"Glee: The 3D Concert Movie","2011","67675"
"Monsieur Lazhar","2011","78480"
"One Day","2011","51828"
"The Help","2011","50014"
"Conan the Barbarian","2011","9387"
"30 Minutes or Less","2011","62206"
"Fright Night","2011","58151"
"The Inbetweeners Movie","2011","69798"
"Spy Kids: All the Time in the World","2011","56288"
"Abduction","2011","59965"
"Courageous","2011","72213"
"Headhunters","2011","70670"
"The Ides of March","2011","10316"
"Carnage","2011","72113"
"The Three Musketeers","2011","52451"
"W.E.","2011","80591"
"Albert Nobbs","2011","73873"
"Apollo 18","2011","50357"
"A Dangerous Method","2011","48231"
"Seven Days in Utopia","2011","70876"
"Shark Night","2011","65055"
"Contagion","2011","39538"
"Shame","2011","76025"
"Tinker Tailor Soldier Spy","2011","49517"
"Anonymous","2011","61891"
"First Position","2011","89874"
"Real Steel","2011","39254"
"Surviving Progress","2011","79172"
"Take This Waltz","2011","86555"
"The Woman in the Fifth","2011","82501"
"Your Sister's Sister","2011","84355"
"Killer Joe","2011","73567"
"The Raid: Redemption","2011","94329"
"Bucky Larson: Born to Be a Star","2011","67911"
"Friends with Kids","2011","80038"
"Moneyball","2011","60308"
"Warrior","2011","59440"
"Comic-Con Episode IV: A Fan's Hope","2011","91356"
"Damsels in Distress","2011","82533"
"The Descendants","2011","65057"
"Goon","2011","74387"
"Killer Elite","2011","49021"
"The Oranges","2011","89008"
"Rampart","2011","75622"
"Salmon Fishing in the Yemen","2011","81025"
"The Way","2011","59468"
"You're Next","2011","83899"
"360","2011","89455"
"50/50","2011","40807"
"Neil Young Journeys","2011","105978"
"Jeff, Who Lives at Home","2011","82532"
"Johnny English Reborn","2011","58233"
"Union Square","2011","102640"
"Violet & Daisy","2011","91550"
"I Don't Know How She Does It","2011","70868"
"Straw Dogs","2011","64639"
"Winnie Mandela","2011","75033"
"Dimensions","2011","75329"
"The Human Centipede 2 (Full Sequence)","2011","74997"
"Dolphin Tale","2011","62837"
"Dream House","2011","69668"
"Margaret","2011","44754"
"What's Your Number?","2011","63492"
"George Harrison: Living in the Material World","2011","75964"
"The Ambassador","2011","84172"
"Footloose","2011","68817"
"My Week with Marilyn","2011","75900"
"Hugo","2011","44826"
"The Thing","2011","60935"
"The Rum Diary","2011","23514"
"The Big Year","2011","73937"
"Paranormal Activity 3","2011","72571"
"Diana Vreeland: The Eye Has to Travel","2011","82639"
"Beneath the Darkness","2011","78461"
"The Adventures of Tintin","2011","17578"
"Puss in Boots","2011","417859"
"Tower Heist","2011","59108"
"In Time","2011","49530"
"October Baby","2011","83860"
"The Twilight Saga: Breaking Dawn – Part 1","2011","50619"
"The Intouchables","2011","77338"
"J. Edgar","2011","88794"
"The Muppets","2011","64328"
"A Very Harold & Kumar 3D Christmas","2011","55465"
"Haywire","2011","70435"
"Arthur Christmas","2011","51052"
"Immortals","2011","37958"
"Jack and Jill","2011","71880"
"Happy Feet Two","2011","65759"
"The Best Exotic Marigold Hotel","2011","74534"
"Mission: Impossible – Ghost Protocol","2011","56292"
"New Year's Eve","2011","62838"
"The Sitter","2011","57431"
"Young Adult","2011","57157"
"The Grey","2011","75174"
"The Girl with the Dragon Tattoo","2011","65754"
"Alvin and the Chipmunks: Chipwrecked","2011","55301"
"Sherlock Holmes: A Game of Shadows","2011","58574"
"The Darkest Hour","2011","71469"
"In the Land of Blood and Honey","2011","79777"
"We Bought a Zoo","2011","74465"
"Extremely Loud and Incredibly Close","2011","64685"
"War Horse","2011","57212"
"The Iron Lady","2011","71688"
"Beneath the Darkness","2012","78461"
"Albatross","2012","72842"
"The Divide","2012","38541"
"Don't Go in the Woods","2012","83404"
"Sing Your Song","2012","91367"
"Coriolanus","2012","101173"
"The Flowers of War","2012","76758"
"Fullmetal Alchemist: The Sacred Star of Milos","2012","80518"
"W.E.","2012","80591"
"Amador","2012","56440"
"Declaration of War","2012","73562"
"The Wicker Tree","2012","79544"
"Exit Strategy","2012","84262"
"Rampart","2012","75622"
"This Is Not a Film","2012","83552"
"Being Flynn","2012","78571"
"Tim and Eric's Billion Dollar Movie","2012","79940"
"Attenberg","2012","62321"
"The Ballad of Genesis and Lady Jaye","2012","81447"
"Footnote","2012","72551"
"Friends with Kids","2012","80038"
"Jiro Dreams of Sushi","2012","80767"
"Salmon Fishing in the Yemen","2012","81025"
"Gerhard Richter Painting","2012","96574"
"Casa de Mi Padre","2012","80304"
"Jeff, Who Lives at Home","2012","82532"
"The Raid: Redemption","2012","94329"
"A Royal Affair","2012","88273"
"Goon","2012","74387"
"Damsels in Distress","2012","82533"
"Keyhole","2012","93084"
"We Have a Pope","2012","61667"
"Monsieur Lazhar","2012","78480"
"Darling Companion","2012","89325"
"Jesus Henry Christ","2012","96973"
"Marley","2012","90125"
"Payback","2012","168454"
"Headhunters","2012","70670"
"Sound of My Voice","2012","86812"
"The Best Exotic Marigold Hotel","2012","74534"
"First Position","2012","89874"
"Under African Skies","2012","84347"
"Where Do We Go Now?","2012","77461"
"Rust and Bone","2012","97365"
"Beyond the Black Rainbow","2012","50037"
"Crooked Arrows","2012","106135"
"Entrance","2012","85646"
"Fury","2012","91417"
"Hysteria","2012","75802"
"Lovely Molly","2012","74505"
"Mansome","2012","104155"
"Polisse","2012","71157"
"Virginia","2012","483309"
"Moonrise Kingdom","2012","83666"
"Oslo, August 31st","2012","75233"
"5 Broken Cameras","2012","84170"
"Piranha 3DD","2012","71668"
"Lola Versus","2012","100529"
"Safety Not Guaranteed","2012","84332"
"The Woman in the Fifth","2012","82501"
"Your Sister's Sister","2012","84355"
"Kumaré","2012","98886"
"The Invisible War","2012","84288"
"To Rome with Love","2012","81836"
"Beasts of the Southern Wild","2012","84175"
"A Burning Hot Summer","2012","80440"
"Last Ride","2012","27480"
"Neil Young Journeys","2012","105978"
"Take This Waltz","2012","86555"
"Collaborator","2012","398454"
"Farewell, My Queen","2012","99579"
"The Imposter","2012","84287"
"Shut Up and Play the Hits","2012","83589"
"The Queen of Versailles","2012","84327"
"Iron Sky","2012","10679"
"Ruby Sparks","2012","103332"
"Ai Weiwei: Never Sorry","2012","84169"
"Killer Joe","2012","73567"
"Searching for Sugar Man","2012","84334"
"360","2012","89455"
"Celeste and Jesse Forever","2012","84184"
"2 Days in New York","2012","84165"
"Ek Tha Tiger","2012","85985"
"Compliance","2012","84188"
"Cosmopolis","2012","49014"
"Robot & Frank","2012","84329"
"The Ambassador","2012","84172"
"For a Good Time, Call...","2012","84200"
"Anna Karenina","2012","96724"
"Detropia","2012","84190"
"Arbitrage","2012","60599"
"Barfi!","2012","127501"
"The Master","2012","68722"
"Stolen","2012","127493"
"Amour","2012","86837"
"Diana Vreeland: The Eye Has to Travel","2012","82639"
"Head Games","2012","127505"
"The Perks of Being a Wallflower","2012","84892"
"The Waiting Room","2012","99877"
"It's Such a Beautiful Day","2012","489412"
"The Oranges","2012","89008"
"The Paperboy","2012","82390"
"Nobody Walks","2012","84317"
"Smashed","2012","84341"
"Holy Motors","2012","103328"
"The Sessions","2012","113947"
"Pusher","2012","2061"
"Amber Alert","2012","135670"
"The Bay","2012","123105"
"The Details","2012","135647"
"A Late Quartet","2012","121879"
"A Liar's Autobiography","2012","110392"
"North Sea Texas","2012","100898"
"This Must Be the Place","2012","53487"
"In Their Skin","2012","117978"
"Lincoln","2012","72976"
"Jab Tak Hai Jaan","2012","132316"
"Chasing Ice","2012","84185"
"Silver Linings Playbook","2012","82693"
"Nativity 2: Danger in the Manger","2012","139380"
"Hitchcock","2012","112336"
"Bad Kids Go to Hell","2012","138372"
"Cheerful Weather for the Wedding","2012","110272"
"Deadfall","2012","97614"
"Dino Time","2012","136793"
"The Fitzgerald Family Christmas","2012","127916"
"Heleno","2012","98525"
"Hyde Park on Hudson","2012","87504"
"Lay the Favorite","2012","84305"
"Zero Dark Thirty","2012","97630"
"The Impossible","2012","80278"
"Not Fade Away","2012","128270"
"West of Memphis","2012","84351"
"Quartet","2012","121826"
"Tabu","2012","93858"
"Promised Land","2012","133694"
"Crawlspace","2013","209780"
"A Dark Truth","2013","138376"
"Table No. 21","2013","157129"
"Texas Chainsaw 3D","2013","76617"
"The Grandmaster","2013","44865"
"The Baytown Outlaws","2013","81446"
"Gangster Squad","2013","82682"
"A Haunted House","2013","139038"
"Matru Ki Bijlee Ka Mandola","2013","139521"
"Struck by Lightning","2013","87440"
"Hansel & Gretel: Witch Hunters","2013","60304"
"Broken City","2013","98357"
"The Last Stand","2013","76640"
"Luv","2013","83890"
"Mama","2013","132232"
"Officer Down","2013","100544"
"John Dies at the End","2013","75761"
"Knife Fight","2013","157919"
"Movie 43","2013","87818"
"Parker","2013","119283"
"Race 2","2013","44749"
"The Taste of Money","2013","103750"
"Television","2013","133479"
"Yossi","2013","117629"
"Bullet to the Head","2013","70074"
"The Haunting in Connecticut 2: Ghosts of Georgia","2013","150202"
"Sound City","2013","157117"
"Stand Up Guys","2013","121824"
"Warm Bodies","2013","82654"
"A Glimpse Inside the Mind of Charles Swan III","2013","124461"
"I Give It a Year","2013","150117"
"Identity Thief","2013","109431"
"Side Effects","2013","109421"
"Special 26","2013","165904"
"Journey to the West: Conquering the Demons","2013","170657"
"Beautiful Creatures","2013","109491"
"A Good Day to Die Hard","2013","47964"
"Murder 3","2013","168114"
"Safe Haven","2013","112949"
"Escape from Planet Earth","2013","68179"
"Bless Me, Ultima","2013","164184"
"Dark Skies","2013","145135"
"Kai Po Che!","2013","168245"
"Snitch","2013","134411"
"To the Wonder","2013","60281"
"21 & Over","2013","107811"
"The Attacks of 26/11","2013","171879"
"I, Me Aur Main","2013","171767"
"Jack the Giant Slayer","2013","81005"
"The Last Exorcism Part II","2013","146203"
"Phantom","2013","152259"
"Stoker","2013","86825"
"Dead Man Down","2013","102362"
"Emperor","2013","127372"
"I'm So Excited","2013","144789"
"Oz the Great and Powerful","2013","68728"
"The Knight","2013","49026"
"Goddess","2013","179340"
"The Call","2013","158011"
"The Incredible Burt Wonderstone","2013","124459"
"Spring Breakers","2013","122081"
"Welcome to the Punch","2013","93828"
"Admission","2013","144340"
"The Croods","2013","49519"
"Inappropriate Comedy","2013","156268"
"Love and Honor","2013","140222"
"Olympus Has Fallen","2013","117263"
"G.I. Joe: Retaliation","2013","72559"
"Trance","2013","68727"
"Himmatwala","2013","180680"
"The Host","2013","72710"
"The Place Beyond the Pines","2013","97367"
"Temptation: Confessions of a Marriage Counselor","2013","97006"
"Wrong","2013","83186"
"Dragon Ball Z: Battle of Gods","2013","126963"
"Baadshah","2013","181882"
"The Brass Teapot","2013","127867"
"Evil Dead","2013","109428"
"Jurassic Park 3D","2013","329"
"Settai","2013","180855"
"Upstream Color","2013","145197"
"Fists of Legend","2013","180651"
"Oblivion","2013","75612"
"42","2013","109410"
"Disconnect","2013","127517"
"It's a Disaster","2013","114779"
"Scary Movie 5","2013","4258"
"Java Heat","2013","174645"
"Home Run","2013","176124"
"The Lords of Salem","2013","104755"
"At Any Price","2013","121789"
"Iron Man 3","2013","68721"
"Arthur Newman","2013","127374"
"The Big Wedding","2013","87567"
"The Look of Love","2013","158914"
"Mud","2013","103731"
"Pain & Gain","2013","134374"
"So Young","2013","277782"
"Bombay Talkies","2013","190940"
"Greetings from Tim Buckley","2013","128073"
"The Iceman","2013","68812"
"Kiss of the Damned","2013","139933"
"Shootout at Wadala","2013","188640"
"What Maisie Knew","2013","127373"
"Star Trek Into Darkness","2013","54138"
"Aftershock","2013","123103"
"Go Goa Gone","2013","191562"
"The Great Gatsby","2013","64682"
"He's Way More Famous Than You","2013","159673"
"No One Lives","2013","123109"
"Peeples","2013","72359"
"Aurangzeb","2013","188306"
"Black Rock","2013","84178"
"The English Teacher","2013","174321"
"Fast & Furious 6","2013","82992"
"Frances Ha","2013","121986"
"The Reluctant Fundamentalist","2013","121677"
"The Hangover Part III","2013","109439"
"Before Midnight","2013","132344"
"Epic","2013","116711"
"Only God Forgives","2013","77987"
"After Earth","2013","82700"
"Byzantium","2013","102780"
"The East","2013","87499"
"The Kings of Summer","2013","156700"
"Now You See Me","2013","75656"
"The Purge","2013","158015"
"Yeh Jawaani Hai Deewani","2013","185008"
"The Internship","2013","116741"
"Much Ado About Nothing","2013","91739"
"Violet & Daisy","2013","91550"
"This Is the End","2013","109414"
"The Bling Ring","2013","96936"
"Fukrey","2013","199139"
"Man of Steel","2013","49521"
"My Little Pony: Equestria Girls","2013","201676"
"Despicable Me 2","2013","93456"
"Monsters University","2013","62211"
"This Is Martin Bonner","2013","158895"
"World War Z","2013","72190"
"How to Make Money Selling Drugs","2013","124071"
"100 Bloody Acres","2013","126757"
"Copperhead","2013","188826"
"The Heat","2013","136795"
"Redemption","2013","220820"
"Some Girl(s)","2013","172897"
"White House Down","2013","117251"
"Kevin Hart: Let Me Explain","2013","181330"
"The Lone Ranger","2013","57201"
"Bad Words","2013","209403"
"Hammer of the Gods","2013","192538"
"Lootera","2013","205017"
"Stuck in Love","2013","111969"
"The Way, Way Back","2013","147773"
"Bhaag Milkha Bhaag","2013","206324"
"Dealin' with Idiots","2013","203534"
"Fruitvale Station","2013","157354"
"Grown Ups 2","2013","109418"
"Killing Season","2013","77663"
"Pacific Rim","2013","68726"
"V/H/S/2","2013","159117"
"Pokémon the Movie: Genesect and the Legend Awakened","2013","227679"
"Turbo","2013","77950"
"The Conjuring","2013","138843"
"D-Day","2013","206851"
"Girl Most Likely","2013","72890"
"R.I.P.D.","2013","49524"
"RED 2","2013","146216"
"The World's End","2013","107985"
"The Wolverine","2013","76170"
"Blue Jasmine","2013","160588"
"Romeo and Juliet","2013","91745"
"The To Do List","2013","129139"
"The Smurfs 2","2013","77931"
"2 Guns","2013","136400"
"The Canyons","2013","109729"
"Europa Report","2013","174772"
"The Spectacular Now","2013","157386"
"Percy Jackson: Sea of Monsters","2013","76285"
"We're the Millers","2013","138832"
"Attarintiki Daredi","2013","224061"
"Chennai Express","2013","205022"
"Elysium","2013","68724"
"Planes","2013","151960"
"Thalaivaa","2013","202616"
"Kick-Ass 2","2013","59859"
"Ain't Them Bodies Saints","2013","152748"
"The Butler","2013","132363"
"Jobs","2013","115782"
"Paranoia","2013","115348"
"The Mortal Instruments: City of Bones","2013","123553"
"Drinking Buddies","2013","172533"
"Scenic Route","2013","172847"
"Short Term 12","2013","169813"
"You're Next","2013","83899"
"Closed Circuit","2013","146223"
"One Direction: This Is Us","2013","164558"
"Getaway","2013","146227"
"The Lifeguard","2013","157375"
"The Zero Theorem","2013","157834"
"About Time","2013","122906"
"Hell Baby","2013","159092"
"Riddick","2013","87421"
"Shuddh Desi Romance","2013","209410"
"Touchy Feely","2013","154282"
"August: Osage County","2013","152737"
"The Family","2013","112205"
"Insidious: Chapter 2","2013","91586"
"Battle of the Year","2013","109417"
"Enough Said","2013","209263"
"Prisoners","2013","146233"
"Rush","2013","96721"
"Sunshine on Leith","2013","214100"
"Baggage Claim","2013","175528"
"Cloudy with a Chance of Meatballs 2","2013","109451"
"Don Jon","2013","138697"
"Metallica Through the Never","2013","193613"
"Ramayya Vasthavayya","2013","227056"
"Runner Runner","2013","146238"
"Grace Unplugged","2013","206284"
"Gravity","2013","49047"
"Escape Plan","2013","107846"
"Captain Phillips","2013","109424"
"The Fifth Estate","2013","162903"
"Machete Kills","2013","106747"
"12 Years a Slave","2013","76203"
"Carrie","2013","133805"
"I'm in Love with a Church Girl","2013","207883"
"Thor: The Dark World","2013","76338"
"Bastards","2013","271483"
"Blue Is the Warmest Colour","2013","152584"
"The Counselor","2013","109091"
"Jackass Presents: Bad Grandpa","2013","208134"
"Spinning Plates","2013","214671"
"Dallas Buyers Club","2013","152532"
"Ender's Game","2013","80274"
"Free Birds","2013","175574"
"Last Vegas","2013","137093"
"The Book Thief","2013","203833"
"The Hunger Games: Catching Fire","2013","101299"
"The Best Man Holiday","2013","146304"
"The Christmas Candle","2013","226354"
"Frozen","2013","109445"
"Contracted","2013","204349"
"Delivery Man","2013","146239"
"Nebraska","2013","129670"
"Philomena","2013","205220"
"Anchorman 2: The Legend Continues","2013","109443"
"Black Nativity","2013","175541"
"Homefront","2013","204082"
"Oldboy","2013","87516"
"Mandela: Long Walk to Freedom","2013","192136"
"The Hobbit: The Desolation of Smaug","2013","57158"
"Commitment","2013","235704"
"Crave","2013","91101"
"Inside Llewyn Davis","2013","86829"
"The Last Days on Mars","2013","190847"
"Out of the Furnace","2013","164457"
"Swerve","2013","99758"
"American Hustle","2013","168672"
"A Madea Christmas","2013","175555"
"Saving Mr. Banks","2013","140823"
"The Wolf of Wall Street","2013","106646"
"Her","2013","152601"
"The Harry Hill Movie","2013","228558"
"Walking with Dinosaurs","2013","77951"
"47 Ronin","2013","64686"
"Grudge Match","2013","64807"
"The Secret Life of Walter Mitty","2013","116745"
"Lone Survivor","2013","193756"
"The Best Offer","2014","152742"
"Jamesy Boy","2014","233470"
"Open Grave","2014","215830"
"Paranormal Activity: The Marked Ones","2014","227348"
"Yves Saint Laurent","2014","245775"
"The Adventurer: The Curse of the Midas Box","2014","227707"
"Black Coffee","2014","245175"
"Dumbbells","2014","233564"
"The Legend of Hercules","2014","188207"
"Raze","2014","174682"
"Redirected","2014","190469"
"The Nut Job","2014","227783"
"Divin Enfant","2014","253684"
"Jack Ryan: Shadow Recruit","2014","137094"
"Lilting","2014","248212"
"Whiplash","2014","244786"
"Back in the Day","2014","228028"
"Big Bad Wolves","2014","171540"
"Camp X-Ray","2014","244506"
"Devil's Due","2014","79316"
"Fishing Without Nets","2014","245829"
"Frank","2014","171372"
"Freezer","2014","243531"
"The Guest","2014","241848"
"Hellion","2014","244536"
"Kidnapped for Christ","2014","262904"
"Laggies","2014","244264"
"Like Father, Like Son","2014","177945"
"Obvious Child","2014","248774"
"Ride Along","2014","168530"
"Summer in February","2014","180951"
"Alive Inside: A Story of Music and Memory","2014","250643"
"Appropriate Behavior","2014","249916"
"The Better Angels","2014","192142"
"The Case Against 8","2014","250651"
"Dear White People","2014","114750"
"Difret","2014","245855"
"Drunktown's Finest","2014","248384"
"God Help the Girl","2014","245859"
"I Origins","2014","244267"
"Love Is Strange","2014","244268"
"Wish I Was Here","2014","231576"
"Young Ones","2014","215379"
"Boyhood","2014","85350"
"Calvary","2014","157832"
"Dead Snow: Red vs. Dead","2014","241842"
"A Most Wanted Man","2014","157849"
"20,000 Days on Earth","2014","246400"
"The Signal","2014","242095"
"The Trip to Italy","2014","242088"
"The One I Love","2014","242090"
"The Raid 2","2014","180299"
"24 Exposures","2014","205225"
"Gimme Shelter","2014","232175"
"Gloria","2014","160068"
"I, Frankenstein","2014","100241"
"Jai Ho","2014","354167"
"Run & Jump","2014","174378"
"The Monkey King","2014","119892"
"Non-Stop","2014","225574"
"That Awkward Moment","2014","225565"
"RoboCop","2014","97020"
"Best Night Ever","2014","238475"
"Labor Day","2014","130150"
"Noble","2014","192767"
"The Lego Movie","2014","137106"
"Barefoot","2014","242042"
"A Few Cubic Meters of Love","2014","293116"
"The Grand Budapest Hotel","2014","120467"
"'71","2014","252178"
"The Monuments Men","2014","152760"
"Mr. Peabody & Sherman","2014","82703"
"Two Men in Town","2014","254772"
"Vampire Academy","2014","203739"
"A Long Way Down","2014","141043"
"The Dark Valley","2014","248933"
"About Last Night","2014","222899"
"The Two Faces of January","2014","192149"
"3 Days to Kill","2014","192102"
"Beauty and the Beast","2014","10020"
"César Chávez","2014","230779"
"Les Trois Frères, le retour","2014","246320"
"Winter's Tale","2014","137321"
"Cuban Fury","2014","201086"
"Devil in the Detail","2014","322184"
"Endless Love","2014","226857"
"Gunday","2014","250551"
"Pompeii","2014","76649"
"Giovanni's Island","2014","239367"
"Vengeance","2014","71676"
"Supercondriaque","2014","248507"
"Repentance","2014","80920"
"Son of God","2014","235260"
"300: Rise of an Empire","2014","53182"
"Chef","2014","212778"
"Neighbors","2014","195589"
"Predestination","2014","206487"
"Faults","2014","243526"
"Vessel","2014","253267"
"Before I Disappear","2014","253254"
"Noah","2014","86834"
"Muppets Most Wanted","2014","145220"
"Fiston","2014","252607"
"Need for Speed","2014","136797"
"Captain America: The Winter Soldier","2014","100402"
"Bad Words","2014","209403"
"Better Living Through Chemistry","2014","157099"
"The Single Moms Club","2014","239562"
"Veronica Mars","2014","177494"
"Rob the Mob","2014","243935"
"Divergent","2014","157350"
"Sabotage","2014","144336"
"Rio 2","2014","172385"
"God's Not Dead","2014","249660"
"Breathe In","2014","158907"
"The Amazing Spider-Man 2","2014","102382"
"The Other Woman","2014","193610"
"Island of Lemurs: Madagascar","2014","240704"
"Where Hope Grows","2014","243352"
"Draft Day","2014","200505"
"The Quiet Ones","2014","193612"
"Transcendence","2014","157353"
"Heaven Is for Real","2014","236751"
"The Identical","2014","279914"
"Preservation","2014","265019"
"Virunga","2014","263614"
"2 States","2014","259720"
"Bears","2014","214314"
"A Haunted House 2","2014","184345"
"Detective Conan: Dimensional Sniper","2014","257512"
"Next Goal Wins","2014","256836"
"Brick Mansions","2014","254473"
"A Brony Tale","2014","276122"
"Walk of Shame","2014","187596"
"Million Dollar Arm","2014","198185"
"Godzilla","2014","124905"
"Moms' Night Out","2014","252680"
"X-Men: Days of Future Past","2014","127585"
"Timbuktu","2014","265228"
"The Fault in Our Stars","2014","222935"
"How to Train Your Dragon 2","2014","82702"
"It Follows","2014","270303"
"Run","2014","10413"
"Saint Laurent","2014","221667"
"The Salvation","2014","266285"
"Wild Tales","2014","265195"
"The Rover","2014","157845"
"Foxcatcher","2014","87492"
"Mischief Night","2014","228676"
"The Search","2014","254375"
"The Angriest Man in Brooklyn","2014","152790"
"Blended","2014","232672"
"Edge of Tomorrow","2014","137113"
"Maleficent","2014","102651"
"A Million Ways to Die in the West","2014","188161"
"22 Jump Street","2014","187017"
"Jersey Boys","2014","209451"
"Holiday: A Soldier Is Never Off Duty","2014","273886"
"Earth to Echo","2014","238603"
"Transformers: Age of Extinction","2014","91314"
"Think Like a Man Too","2014","184098"
"Dawn of the Planet of the Apes","2014","119450"
"The Breakup Guru","2014","270724"
"Ek Villain","2014","276935"
"Mrs. Brown's Boys D'Movie","2014","262340"
"Snowpiercer","2014","110415"
"Whitey: United States of America v. James J. Bulger","2014","246743"
"America: Imagine the World Without Her","2014","276918"
"Deliver Us from Evil","2014","184346"
"Premature","2014","253310"
"School Dance","2014","271467"
"Tammy","2014","226486"
"Desert Dancer","2014","266102"
"The Anomaly","2014","269173"
"Planes: Fire & Rescue","2014","218836"
"Persecuted","2014","257521"
"The Purge: Anarchy","2014","238636"
"Sex Tape","2014","225886"
"Pokémon the Movie: Diancie and the Cocoon of Destruction","2014","303903"
"When Marnie Was There","2014","242828"
"Unfriended","2014","277685"
"Veve","2014","314520"
"Angry Video Game Nerd: The Movie","2014","94590"
"Guardians of the Galaxy","2014","118340"
"And So It Goes","2014","253235"
"The Fluffy Movie","2014","256273"
"Hercules","2014","184315"
"Kick","2014","280690"
"Lucy","2014","240832"
"Magic in the Moonlight","2014","229297"
"Teenage Mutant Ninja Turtles","2014","98566"
"Get on Up","2014","239566"
"The Expendables 3","2014","138103"
"When the Game Stands Tall","2014","232679"
"The Inbetweeners 2","2014","242022"
"The Hundred-Foot Journey","2014","228194"
"Into the Storm","2014","216282"
"Stand by Me Doraemon","2014","265712"
"Step Up: All In","2014","243683"
"The Giver","2014","227156"
"Let's Be Cops","2014","193893"
"Anjaan","2014","278258"
"Hector and the Search for Happiness","2014","254375"
"Singham Returns","2014","285803"
"If I Stay","2014","249164"
"Sin City: A Dame to Kill For","2014","189"
"Birdman","2014","194662"
"The November Man","2014","254904"
"As Above, So Below","2014","256274"
"The Imitation Game","2014","205596"
"Rosewater","2014","222649"
"Wild","2014","228970"
"The Boxtrolls","2014","170687"
"Before I Go to Sleep","2014","204922"
"The Judge","2014","205587"
"Mary Kom","2014","284288"
"Nightcrawler","2014","242582"
"St. Vincent","2014","239563"
"Welcome to Me","2014","284537"
"X+Y","2014","278236"
"Beyond the Lights","2014","241771"
"Top Five","2014","284296"
"Tusk","2014","246403"
"The Equalizer","2014","156022"
"The Good Lie","2014","250538"
"Love & Mercy","2014","271714"
"Ned Rifle","2014","283536"
"The Theory of Everything","2014","266856"
"My Old Lady","2014","282296"
"Dolphin Tale 2","2014","227735"
"The Drop","2014","154400"
"Finding Fanny","2014","283201"
"No Good Deed","2014","136835"
"The Maze Runner","2014","198663"
