"66025","tt1450328","Mooz-lum","2011-02-11 00:00:00","4.7","5","","95","Drama","330048"
"38050","tt1385826","The Adjustment Bureau","2011-03-03 00:00:00","6.7","2723","","106","Science Fiction, Thriller, Romance","127869379"
"101173","tt1372686","Coriolanus","2011-02-14 00:00:00","6.0","221","","123","Drama, Thriller","1072602"
"39513","tt1092026","Paul","2011-02-14 00:00:00","6.5","3146","","104","Adventure, Comedy, Science Fiction","97552050"
"44896","tt1192628","Rango","2011-03-02 00:00:00","6.6","3570","","107","Animation, Comedy, Family, Western, Adventure","245724603"
"60243","tt1832382","A Separation","2011-03-15 00:00:00","7.9","831","","123","Drama","24426169"
"48138","tt1401152","Unknown","2011-02-16 00:00:00","6.6","2136","","113","Action, Mystery, Thriller","130786397"
"38322","tt1464174","Big Mommas: Like Father, Like Son","2011-02-16 00:00:00","5.5","656","","107","Crime, Comedy, Action","83615414"
"46529","tt1464540","I Am Number Four","2011-02-18 00:00:00","6.0","2932","","109","Action, Thriller, Science Fiction, Adventure","144492830"
"47327","tt1502404","Drive Angry","2011-02-24 00:00:00","5.3","1009","","105","Fantasy, Thriller, Action, Crime","28931401"
"48988","tt0480687","Hall Pass","2011-02-25 00:00:00","5.5","1063","","105","Comedy, Romance","83160734"
"50725","tt0810922","Take Me Home Tonight","2011-03-04 00:00:00","6.0","360","","97","Comedy, Drama, Romance","6928068"
"38117","tt1152398","Beastly","2011-01-21 00:00:00","6.2","1839","","86","Drama, Fantasy, Romance","43165571"
"49730","tt1486185","Red Riding Hood","2011-03-11 00:00:00","5.9","1969","","100","Fantasy, Thriller, Horror","89162162"
"44943","tt1217613","Battle: Los Angeles","2011-03-08 00:00:00","5.6","2126","","116","Action, Science Fiction","202466756"
"51876","tt1219289","Limitless","2011-03-08 00:00:00","7.1","6583","","105","Thriller, Mystery, Science Fiction","161849455"
"38684","tt1229822","Jane Eyre","2011-03-11 00:00:00","7.2","799","","120","Drama, Romance","34710627"
"50348","tt1189340","The Lincoln Lawyer","2011-03-17 00:00:00","7.1","1598","","119","Crime, Drama, Thriller","85412898"
"50321","tt1305591","Mars Needs Moms","2011-03-09 00:00:00","5.7","317","","88","Adventure, Animation, Family","38992758"
"45612","tt0945513","Source Code","2011-03-30 00:00:00","7.2","4782","","93","Thriller, Science Fiction, Mystery","147332697"
"59678","tt1478964","Attack the Block","2011-05-12 00:00:00","6.4","1183","","88","Action, Comedy, Science Fiction","3964682"
"94331","tt1703232","Fightville","2011-03-12 00:00:00","6.0","7","","85","Documentary","0"
"38541","tt1535616","The Divide","2011-03-13 00:00:00","5.9","320","","112","Horror, Science Fiction, Drama","22000"
"50780","tt1321860","The Beaver","2011-02-11 00:00:00","6.3","489","","91","Drama","970816"
"43935","tt1013860","Dylan Dog: Dead of Night","2011-03-16 00:00:00","4.5","257","","107","Action, Comedy, Horror, Mystery, Science Fiction, Thriller","4634062"
"46195","tt1436562","Rio","2011-04-03 00:00:00","6.6","3894","","96","Animation, Adventure, Comedy, Family","484635760"
"60307","tt1650043","Diary of a Wimpy Kid: Rodrick Rules","2011-03-25 00:00:00","6.4","527","","99","Family, Comedy","0"
"23629","tt0978764","Sucker Punch","2011-03-24 00:00:00","6.1","2822","","110","Action, Fantasy, Thriller","89792502"
"50359","tt1411704","Hop","2011-03-30 00:00:00","5.6","653","","95","Animation, Comedy, Family","183953723"
"50838","tt1316622","Wrecked","2011-04-01 00:00:00","5.3","162","","86","Mystery, Thriller","8020"
"50456","tt0993842","Hanna","2011-04-07 00:00:00","6.6","1996","","111","Action, Thriller, Adventure","63782078"
"49012","tt1334512","Arthur","2011-04-08 00:00:00","5.5","422","","110","Comedy, Romance","45735397"
"43959","tt1596346","Soul Surfer","2011-04-08 00:00:00","7.0","719","","112","Family, Drama","47088990"
"38319","tt1240982","Your Highness","2011-04-08 00:00:00","5.3","759","","102","Comedy, Adventure, Fantasy","26121638"
"41446","tt1262416","Scream 4","2011-04-11 00:00:00","6.2","1695","","111","Horror, Mystery","97138686"
"67308","tt1365048","3-D Sex and Zen: Extreme Ecstasy","2011-04-14 00:00:00","4.9","31","","118","Drama, Adventure, Romance","0"
"56780","tt0480239","Atlas Shrugged: Part I","2011-04-14 00:00:00","5.3","97","","97","Drama, Thriller, Science Fiction, Mystery","4627375"
"51497","tt1596343","Fast Five","2011-04-20 00:00:00","7.2","4519","","130","Action, Thriller, Crime","626137675"
"61667","tt1456472","We Have a Pope","2011-04-15 00:00:00","6.9","247","","102","Drama, Comedy","0"
"51162","tt1449283","Winnie the Pooh","2011-04-13 00:00:00","6.9","468","","63","Animation, Family","14460000"
"10195","tt0800369","Thor","2011-04-21 00:00:00","6.7","13387","","115","Adventure, Fantasy, Action","449326618"
"57586","tt1223236","African Cats","2011-04-22 00:00:00","7.1","116","","89","Documentary, Family, Adventure","15240456"
"51017","tt1787759","Madea's Big Happy Family","2011-04-22 00:00:00","6.8","78","","106","Comedy, Drama","53213633"
"55787","tt1067583","Water for Elephants","2011-03-15 00:00:00","6.9","1683","","120","Drama, Romance","114156230"
"57089","tt0844993","Hoodwinked Too! Hood VS. Evil","2011-04-29 00:00:00","5.0","274","","86","Comedy, Animation, Family","13521829"
"55721","tt1478338","Bridesmaids","2011-05-13 00:00:00","6.5","2905","","125","Comedy, Romance","288383523"
"51588","tt1604171","Prom","2011-04-29 00:00:00","5.9","294","","104","Comedy, Romance","10130000"
"80518","tt1776196","Fullmetal Alchemist The Movie: The Sacred Star of Milos","2011-07-02 00:00:00","6.7","110","","110","Adventure, Fantasy, Animation, Action, Science Fiction","7401480"
"57119","tt1640484","Jumping the Broom","2011-05-06 00:00:00","6.0","117","","112","Comedy","37710610"
"49022","tt0491152","Something Borrowed","2011-05-05 00:00:00","6.1","620","","112","Comedy, Drama, Romance","65090821"
"1865","tt1298650","Pirates of the Caribbean: On Stranger Tides","2011-05-14 00:00:00","6.4","8914","","136","Adventure, Action, Fantasy","1045713802"
"59436","tt1605783","Midnight in Paris","2011-05-11 00:00:00","7.5","4168","","94","Fantasy, Comedy, Romance","151119219"
"47760","tt1498569","Restless","2011-09-16 00:00:00","6.4","264","","91","Drama, Romance","163265"
"71859","tt1242460","We Need to Talk About Kevin","2011-09-28 00:00:00","7.6","1366","","113","Drama, Thriller","10765283"
"77635","tt1911600","Miss Bala","2011-09-11 00:00:00","6.2","56","","113","Drama, Action","0"
"38321","tt0822847","Priest","2011-05-05 00:00:00","5.6","1212","","87","Horror, Action, Thriller","78309131"
"211438","tt1943687","Departures","2011-05-14 00:00:00","8.0","1","","","Drama","0"
"72551","tt1445520","Footnote","2011-05-25 00:00:00","7.4","31","","103","Drama, Comedy","0"
"74643","tt1655442","The Artist","2011-06-26 00:00:00","7.4","1853","","100","Drama, Comedy, Romance","133432856"
"8967","tt0478304","The Tree of Life","2011-05-18 00:00:00","6.6","1801","","139","Drama, Fantasy","54674226"
"77461","tt1772424","Where Do We Go Now?","2011-05-16 00:00:00","7.4","90","","110","Drama, Comedy","0"
"62215","tt1527186","Melancholia","2011-05-26 00:00:00","7.1","1709","","136","Drama, Science Fiction","15946321"
"75233","tt1736633","Oslo, August 31st","2011-08-31 00:00:00","7.5","134","","95","Drama","0"
"63311","tt1189073","The Skin I Live In","2011-08-17 00:00:00","7.5","1569","","120","Drama, Horror, Mystery, Thriller","5774854"
"64690","tt0780504","Drive","2011-08-06 00:00:00","7.5","7073","","100","Drama, Action, Thriller, Crime","78054825"
"83552","tt1667905","This Is Not a Film","2011-09-27 00:00:00","7.3","41","","75","Documentary","0"
"74879","tt1827487","Once Upon a Time in Anatolia","2011-09-23 00:00:00","7.6","190","","150","Drama, Crime","138730"
"49444","tt1302011","Kung Fu Panda 2","2011-05-25 00:00:00","6.8","3816","","91","Animation, Family","665692281"
"49538","tt1270798","X-Men: First Class","2011-06-01 00:00:00","7.2","8559","","132","Action, Science Fiction, Adventure","353624124"
"45243","tt1411697","The Hangover Part II","2011-05-25 00:00:00","6.4","6511","","102","Comedy","254455986"
"80767","tt1772925","Jiro Dreams of Sushi","2011-06-11 00:00:00","7.9","392","","82","Documentary","2550508"
"41513","tt0472181","The Smurfs","2011-07-29 00:00:00","5.7","2236","","103","Animation, Family, Adventure, Comedy, Fantasy","563749323"
"52449","tt1284575","Bad Teacher","2011-05-16 00:00:00","5.5","3029","","92","Comedy","216197492"
"44912","tt1133985","Green Lantern","2011-06-16 00:00:00","5.1","4477","","114","Adventure, Action, Thriller, Science Fiction","219851172"
"58224","tt1396218","Mr. Popper's Penguins","2011-06-17 00:00:00","5.8","1651","","94","Comedy, Family","187361754"
"49013","tt1216475","Cars 2","2011-06-11 00:00:00","5.9","4296","","106","Animation, Family, Adventure, Comedy","559852396"
"38356","tt1399103","Transformers: Dark of the Moon","2011-06-28 00:00:00","6.1","5146","","154","Action, Science Fiction, Adventure","1123746996"
"55720","tt1554091","A Better Life","2011-06-24 00:00:00","7.1","100","","98","Drama","1759252"
"59861","tt1583420","Larry Crowne","2011-06-30 00:00:00","5.8","710","","98","Comedy, Romance, Drama","36160375"
"51540","tt1499658","Horrible Bosses","2011-07-08 00:00:00","6.5","3990","","98","Comedy, Crime","209600000"
"59860","tt1067774","Monte Carlo","2011-07-01 00:00:00","6.3","1264","","109","Adventure, Comedy, Romance","39667665"
"107753","tt1555058","Collaborator","2011-10-08 00:00:00","5.3","6","","87","Comedy, Drama","0"
"54598","tt1763280","Septien","2011-07-06 00:00:00","6.1","4","","80","Comedy, Drama, Mystery","0"
"35008","tt1430110","Rapt","2009-11-18 00:00:00","6.3","28","","125","Drama, Thriller","0"
"12445","tt1201607","Harry Potter and the Deathly Hallows: Part 2","2011-07-07 00:00:00","8.1","12136","","130","Family, Fantasy, Adventure","1342000000"
"70342","tt1613023","Beats Rhymes & Life: The Travels of A Tribe Called Quest","2011-07-08 00:00:00","7.1","26","","97","Music, Documentary","0"
"1771","tt0458339","Captain America: The First Avenger","2011-07-22 00:00:00","6.9","13443","","124","Action, Adventure, Science Fiction","370569774"
"50544","tt1632708","Friends with Benefits","2011-07-21 00:00:00","6.6","4917","","109","Romance, Comedy","150483765"
"49849","tt0409847","Cowboys & Aliens","2011-07-29 00:00:00","5.5","3229","","119","Action, Science Fiction, Thriller, Western","174822325"
"62835","tt1657507","Colombiana","2011-07-27 00:00:00","6.6","1437","","108","Action, Thriller, Crime, Drama","60965854"
"50646","tt1570728","Crazy, Stupid, Love.","2011-07-29 00:00:00","7.2","4805","","118","Comedy, Drama, Romance","142851197"
"55779","tt1622979","Final Destination 5","2011-08-12 00:00:00","6.0","1785","","92","Horror, Mystery","157887643"
"49520","tt1488555","The Change-Up","2011-08-05 00:00:00","6.0","1504","","112","Comedy","75450437"
"78480","tt2011971","Monsieur Lazhar","2011-09-10 00:00:00","6.9","142","","94","Drama, Comedy","6581915"
"51828","tt1563738","One Day","2011-03-02 00:00:00","7.2","2222","","107","Drama, Romance","59389433"
"50014","tt1454029","The Help","2011-08-09 00:00:00","8.1","4146","","146","Drama","124272124"
"9387","tt0082198","Conan the Barbarian","1982-04-02 00:00:00","6.7","1208","","129","Adventure, Fantasy, Action","79114085"
"62206","tt1622547","30 Minutes or Less","2011-08-11 00:00:00","5.6","879","","83","Action, Adventure, Comedy","40547440"
"58151","tt1438176","Fright Night","2011-08-18 00:00:00","6.1","1067","","106","Horror, Comedy","41002607"
"69798","tt1716772","The Inbetweeners Movie","2011-08-19 00:00:00","6.2","540","","97","Comedy","88025781"
"56288","tt1517489","Spy Kids: All the Time in the World","2011-08-18 00:00:00","4.7","525","","89","Family, Comedy, Action","85564310"
"72213","tt1630036","Courageous","2011-09-30 00:00:00","7.0","138","","129","Drama","34522221"
"70670","tt1614989","Headhunters","2011-08-04 00:00:00","7.3","632","","100","Thriller, Crime, Action","15699707"
"10316","tt1124035","The Ides of March","2011-09-24 00:00:00","6.7","1454","","101","Drama","75993061"
"72113","tt1692486","Carnage","2011-09-16 00:00:00","7.2","1546","","80","Comedy, Drama","27603069"
"52451","tt1509767","The Three Musketeers","2011-08-31 00:00:00","5.7","1683","","110","Adventure, Action, Thriller","132274484"
"80591","tt1536048","W.E.","2011-09-01 00:00:00","5.9","99","","119","Drama, Romance","868439"
"73873","tt1602098","Albert Nobbs","2011-12-21 00:00:00","6.3","231","","113","Drama","5634828"
"50357","tt1772240","Apollo 18","2011-07-20 00:00:00","5.0","510","","86","Horror, Thriller, Science Fiction","25562924"
"48231","tt1571222","A Dangerous Method","2011-09-30 00:00:00","6.3","1115","","99","Drama, Thriller","27462041"
"70876","tt1699147","Seven Days in Utopia","2011-09-02 00:00:00","5.4","27","","98","Drama","0"
"65055","tt1633356","Shark Night 3D","2011-09-02 00:00:00","5.0","261","","91","Horror, Thriller","10126458"
"39538","tt1598778","Contagion","2011-09-08 00:00:00","6.3","2223","","106","Drama, Thriller, Science Fiction","137551594"
"76025","tt1723811","Shame","2011-10-02 00:00:00","7.0","1684","","101","Drama","17693675"
"49517","tt1340800","Tinker Tailor Soldier Spy","2011-09-16 00:00:00","6.7","1458","","127","Drama, Thriller, Mystery","80630608"
"61891","tt1521197","Anonymous","2011-10-21 00:00:00","6.4","446","","130","Drama, History, Thriller","15395087"
"89874","tt2008513","First Position","2011-09-11 00:00:00","7.8","24","","90","Comedy, Documentary, Drama","0"
"39254","tt0433035","Real Steel","2011-09-28 00:00:00","6.8","4764","","127","Action, Science Fiction, Drama","299268508"
"86555","tt1592281","Take This Waltz","2011-11-25 00:00:00","6.5","179","","116","Drama, Comedy","0"
"82501","tt1605777","The Woman in the Fifth","2011-11-16 00:00:00","5.1","45","","85","Thriller, Mystery","0"
"84355","tt1742336","Your Sister's Sister","2011-09-11 00:00:00","6.6","194","","90","Drama, Comedy","3200000"
"73567","tt1726669","Killer Joe","2011-09-10 00:00:00","6.5","726","","102","Crime, Drama, Thriller","3665069"
"94329","tt1899353","The Raid","2011-09-08 00:00:00","7.4","1710","","101","Action, Thriller, Crime","4105187"
"67911","tt1411664","Bucky Larson: Born to Be a Star","2011-09-09 00:00:00","4.3","82","","97","Comedy","0"
"80038","tt1720616","Friends with Kids","2011-09-09 00:00:00","5.8","274","","100","Comedy, Romance","12186625"
"60308","tt1210166","Moneyball","2011-09-22 00:00:00","7.2","2359","","134","Drama","110206216"
"91356","tt1605782","Comic-Con Episode IV: A Fan's Hope","2011-09-10 00:00:00","6.6","25","","88","Documentary","0"
"82533","tt1667307","Damsels in Distress","2012-04-06 00:00:00","5.5","109","","99","Comedy, Romance","0"
"65057","tt1033575","The Descendants","2011-09-09 00:00:00","6.8","1577","","115","Comedy, Drama","177243185"
"74387","tt1456635","Goon","2012-01-06 00:00:00","6.5","511","","92","Comedy","6483963"
"49021","tt1448755","Killer Elite","2011-09-23 00:00:00","6.2","1137","","116","Action, Adventure, Thriller","57777106"
"89008","tt1313139","The Oranges","2011-09-09 00:00:00","5.5","351","","90","Comedy, Romance, Drama","1941667"
"75622","tt1640548","Rampart","2011-11-23 00:00:00","5.5","197","","108","Crime, Drama","972512"
"81025","tt1441952","Salmon Fishing in the Yemen","2011-09-10 00:00:00","6.4","515","","107","Drama, Romance, Comedy","34564651"
"83899","tt1853739","You're Next","2011-09-10 00:00:00","6.5","1314","","95","Horror, Thriller, Mystery","14347000"
"89455","tt1680045","360","2012-07-25 00:00:00","5.8","147","","110","Drama, Romance","1663931"
"40807","tt1306980","50/50","2011-09-30 00:00:00","7.1","2217","","100","Comedy, Drama","39187783"
"105978","tt2043931","Neil Young Journeys","2012-06-29 00:00:00","7.3","4","","87","Music, Documentary","0"
"82532","tt1588334","Jeff, Who Lives at Home","2011-09-13 00:00:00","6.1","332","","83","Drama, Comedy","4417580"
"58233","tt1634122","Johnny English Reborn","2011-09-15 00:00:00","6.1","1908","","101","Crime, Adventure, Action, Comedy, Thriller","160078586"
"102640","tt1783798","Union Square","2011-07-07 00:00:00","4.9","8","","80","Drama","0"
"91550","tt1634136","Violet & Daisy","2011-09-15 00:00:00","6.2","145","","88","Thriller, Crime, Drama, Action, Comedy","0"
"64639","tt0999913","Straw Dogs","2011-09-16 00:00:00","5.7","265","","110","Drama, Thriller","10324441"
"75033","tt1551641","Winnie Mandela","2011-09-16 00:00:00","5.7","6","","107","Drama","0"
"75329","tt1703231","Dimensions","2011-09-20 00:00:00","4.8","10","","99","Drama, Science Fiction","0"
"74997","tt1530509","The Human Centipede 2 (Full Sequence)","2011-10-06 00:00:00","4.5","639","","91","Drama, Horror, Crime","0"
"62837","tt1564349","Dolphin Tale","2011-09-23 00:00:00","6.8","352","","113","Drama, Family","95404397"
"69668","tt1462041","Dream House","2011-09-30 00:00:00","6.0","711","","84","Drama, Thriller, Mystery","38502340"
"44754","tt0466893","Margaret","2011-09-30 00:00:00","6.3","140","","149","Drama","46495"
"63492","tt0770703","What's Your Number?","2011-09-30 00:00:00","6.4","1339","","106","Comedy, Romance","30426096"
"84172","tt2048877","The Ambassador","2011-10-05 00:00:00","6.6","25","","93","Documentary","0"
"68817","tt1068242","Footloose","2011-10-06 00:00:00","6.6","977","","113","Drama, Music, Romance","63543328"
"75900","tt1655420","My Week with Marilyn","2011-11-23 00:00:00","6.7","764","","99","Drama","35057696"
"44826","tt0970179","Hugo","2011-11-22 00:00:00","7.1","4306","","126","Adventure, Drama, Family","185770160"
"60935","tt0905372","The Thing","2011-10-12 00:00:00","6.1","1483","","103","Horror, Science Fiction, Mystery, Thriller","28128670"
"23514","tt0376136","The Rum Diary","2011-10-13 00:00:00","5.8","672","","120","Drama, Comedy","24000000"
"73937","tt1053810","The Big Year","2011-10-13 00:00:00","5.8","416","","100","Comedy","7448385"
"72571","tt1778304","Paranormal Activity 3","2011-10-19 00:00:00","5.9","1260","","83","Horror","205703818"
"82639","tt2053352","Diana Vreeland: The Eye Has to Travel","2012-09-21 00:00:00","7.3","20","","86","Documentary","0"
"78461","tt1781775","Beneath the Darkness","2011-10-21 00:00:00","4.8","70","","96","Thriller","0"
"17578","tt0983193","The Adventures of Tintin","2011-10-25 00:00:00","6.8","3368","","107","Adventure, Animation, Mystery","371940071"
"417859","tt0448694","Puss in Boots","2011-10-28 00:00:00","6.3","1539","","90","Action, Adventure, Animation, Family, Fantasy, Comedy","554987477"
"59108","tt0471042","Tower Heist","2011-11-02 00:00:00","6.0","1679","","104","Action, Comedy","152930623"
"49530","tt1637688","In Time","2011-10-27 00:00:00","6.8","6549","","109","Action, Thriller, Science Fiction","173930596"
"83860","tt1720182","October Baby","2011-10-30 00:00:00","6.8","58","","107","Drama","5355847"
"50619","tt1324999","The Twilight Saga: Breaking Dawn - Part 1","2011-03-15 00:00:00","6.0","5364","","117","Adventure, Fantasy, Romance","712171856"
"77338","tt1675434","The Intouchables","2011-11-02 00:00:00","8.2","10363","","113","Drama, Comedy","426480871"
"88794","tt1616195","J. Edgar","2011-11-09 00:00:00","6.2","1351","","137","Drama, Crime, History","84606030"
"64328","tt1204342","The Muppets","2011-11-22 00:00:00","6.6","863","","103","Comedy, Family, Music","165184237"
"55465","tt1268799","A Very Harold & Kumar Christmas","2011-11-04 00:00:00","6.0","517","","108","Comedy","35387212"
"70435","tt1506999","Haywire","2011-07-05 00:00:00","5.6","769","","93","Action, Thriller, Mystery","33372606"
"51052","tt1430607","Arthur Christmas","2011-11-10 00:00:00","6.7","735","","97","Drama, Animation, Family, Comedy","0"
"37958","tt1253864","Immortals","2011-11-10 00:00:00","5.8","1480","","110","Fantasy, Action, Drama","226904017"
"71880","tt0810913","Jack and Jill","2011-11-11 00:00:00","4.1","1181","","91","Comedy","149673788"
"65759","tt1402488","Happy Feet Two","2011-11-17 00:00:00","5.9","799","","100","Animation, Comedy, Family","150406466"
"74534","tt1412386","The Best Exotic Marigold Hotel","2011-11-28 00:00:00","6.9","782","","124","Drama, Comedy","136836156"
"62838","tt1598822","New Year's Eve","2011-12-08 00:00:00","5.8","1360","","118","Comedy, Romance","142044638"
"57431","tt1366344","The Sitter","2011-12-09 00:00:00","5.5","502","","81","Comedy","34942188"
"57157","tt1625346","Young Adult","2011-12-16 00:00:00","5.7","641","","94","Comedy, Drama","22939027"
"75174","tt1601913","The Grey","2012-01-26 00:00:00","6.5","2352","","117","Drama, Thriller, Action, Adventure","77278331"
"65754","tt1568346","The Girl with the Dragon Tattoo","2011-12-14 00:00:00","7.3","4134","","158","Thriller, Crime, Mystery, Drama","232617430"
"55301","tt1615918","Alvin and the Chipmunks: Chipwrecked","2011-12-14 00:00:00","5.6","1140","","87","Comedy, Fantasy, Family, Music, Animation","342695435"
"58574","tt1515091","Sherlock Holmes: A Game of Shadows","2011-11-22 00:00:00","7.1","6655","","129","Adventure, Action, Crime, Mystery","334615000"
"71469","tt1093357","The Darkest Hour","2011-12-22 00:00:00","4.9","765","","89","Horror, Action, Thriller, Science Fiction","64626786"
"74465","tt1389137","We Bought a Zoo","2011-12-08 00:00:00","6.7","1584","","124","Drama, Comedy, Family","120081841"
"64685","tt0477302","Extremely Loud & Incredibly Close","2011-12-24 00:00:00","7.0","1279","","129","Drama","55247881"
"57212","tt1568911","War Horse","2011-12-25 00:00:00","7.2","1933","","146","Drama, War, Action","177584879"
"71688","tt1007029","The Iron Lady","2011-12-30 00:00:00","6.4","952","","105","History, Drama","114956699"
"78461","tt1781775","Beneath the Darkness","2011-10-21 00:00:00","4.8","70","","96","Thriller","0"
"72842","tt1541149","Albatross","2011-10-14 00:00:00","6.2","50","","90","Drama","0"
"38541","tt1535616","The Divide","2011-03-13 00:00:00","5.9","320","","112","Horror, Science Fiction, Drama","22000"
"83404","tt1651065","Don't Go in the Woods","2012-01-13 00:00:00","2.3","9","","83","Horror, Music","0"
"101173","tt1372686","Coriolanus","2011-02-14 00:00:00","6.0","221","","123","Drama, Thriller","1072602"
"76758","tt1410063","The Flowers of War","2011-12-15 00:00:00","7.4","346","","146","Drama, History, War","95311434"
"80518","tt1776196","Fullmetal Alchemist The Movie: The Sacred Star of Milos","2011-07-02 00:00:00","6.7","110","","110","Adventure, Fantasy, Animation, Action, Science Fiction","7401480"
"80591","tt1536048","W.E.","2011-09-01 00:00:00","5.9","99","","119","Drama, Romance","868439"
"56440","tt1477171","Amador","2010-10-08 00:00:00","6.3","12","","112","Drama","0"
"73562","tt1931470","Declaration of War","2011-08-31 00:00:00","7.1","114","","100","Drama","0"
"79544","tt0323808","The Wicker Tree","2011-08-27 00:00:00","4.4","25","","96","Mystery, Horror, Thriller","0"
"84262","tt1723123","Exit Strategy","2012-02-10 00:00:00","7.0","1","","76","Comedy, Romance","0"
"83552","tt1667905","This Is Not a Film","2011-09-27 00:00:00","7.3","41","","75","Documentary","0"
"78571","tt0455323","Being Flynn","2012-03-02 00:00:00","6.2","132","","102","Drama","540152"
"79940","tt1855401","Tim and Eric's Billion Dollar Movie","2012-03-02 00:00:00","5.7","63","","94","Comedy","0"
"62321","tt1691323","Attenberg","2010-12-09 00:00:00","6.0","54","","95","Drama","69961"
"81447","tt1821635","The Ballad of Genesis and Lady Jaye","2012-03-08 00:00:00","7.6","5","","72","Documentary, Music","0"
"72551","tt1445520","Footnote","2011-05-25 00:00:00","7.4","31","","103","Drama, Comedy","0"
"80038","tt1720616","Friends with Kids","2011-09-09 00:00:00","5.8","274","","100","Comedy, Romance","12186625"
"80767","tt1772925","Jiro Dreams of Sushi","2011-06-11 00:00:00","7.9","392","","82","Documentary","2550508"
"96574","tt1982113","Gerhard Richter Painting","2012-03-14 00:00:00","7.1","9","","97","Documentary","0"
"80304","tt1702425","Casa De Mi Padre","2012-03-15 00:00:00","5.3","160","","84","Comedy, Western","0"
"82532","tt1588334","Jeff, Who Lives at Home","2011-09-13 00:00:00","6.1","332","","83","Drama, Comedy","4417580"
"94329","tt1899353","The Raid","2011-09-08 00:00:00","7.4","1710","","101","Action, Thriller, Crime","4105187"
"88273","tt1276419","A Royal Affair","2012-03-29 00:00:00","7.4","476","","137","Drama, History, Romance","7594693"
"74387","tt1456635","Goon","2012-01-06 00:00:00","6.5","511","","92","Comedy","6483963"
"82533","tt1667307","Damsels in Distress","2012-04-06 00:00:00","5.5","109","","99","Comedy, Romance","0"
"93084","tt1674775","Keyhole","2011-09-09 00:00:00","5.6","17","","94","Drama, Action, Thriller","21291"
"61667","tt1456472","We Have a Pope","2011-04-15 00:00:00","6.9","247","","102","Drama, Comedy","0"
"78480","tt2011971","Monsieur Lazhar","2011-09-10 00:00:00","6.9","142","","94","Drama, Comedy","6581915"
"89325","tt1730687","Darling Companion","2012-04-20 00:00:00","5.0","49","","103","Drama, Romance","0"
"96973","tt1393742","Jesus Henry Christ","2012-05-04 00:00:00","6.3","67","","92","Comedy, Family","0"
"90125","tt1183919","Marley","2012-04-20 00:00:00","7.6","157","","144","Music, Documentary","0"
"168454","","Payback","2012-02-24 00:00:00","7.5","2","","60","Thriller, Action, Crime, Drama","0"
"70670","tt1614989","Headhunters","2011-08-04 00:00:00","7.3","632","","100","Thriller, Crime, Action","15699707"
"86812","tt1748207","Sound of My Voice","2011-01-22 00:00:00","6.4","175","","85","Science Fiction, Drama, Mystery, Thriller","0"
"74534","tt1412386","The Best Exotic Marigold Hotel","2011-11-28 00:00:00","6.9","782","","124","Drama, Comedy","136836156"
"89874","tt2008513","First Position","2011-09-11 00:00:00","7.8","24","","90","Comedy, Documentary, Drama","0"
"84347","tt2112868","Under African Skies","2012-05-11 00:00:00","7.8","8","","102","Music, Documentary","0"
"77461","tt1772424","Where Do We Go Now?","2011-05-16 00:00:00","7.4","90","","110","Drama, Comedy","0"
"97365","tt2053425","Rust and Bone","2012-05-17 00:00:00","7.2","803","","123","Drama, Romance","25762027"
"50037","tt1534085","Beyond the Black Rainbow","2010-12-03 00:00:00","5.9","159","","110","Fantasy, Science Fiction, Horror","0"
"106135","tt1954352","Crooked Arrows","2012-05-18 00:00:00","6.7","23","","95","Drama","1832541"
"85646","tt1918806","Entrance","2012-05-18 00:00:00","4.0","9","","83","Drama, Horror, Thriller","0"
"91417","tt2065968","Dragons: Gift of the Night Fury","2011-11-15 00:00:00","7.0","201","","22","Animation, Comedy, Adventure, Family","0"
"75802","tt1435513","Hysteria","2011-06-06 00:00:00","6.6","485","","100","Comedy, Romance","9504139"
"104155","tt2294729","Mansome","2012-05-18 00:00:00","5.0","45","","84","Documentary","0"
"71157","tt1661420","Polisse","2011-10-06 00:00:00","7.8","701","","123","Drama","20374201"
"483309","","Virginia Tech Football Power Hour","2012-08-22 00:00:00","0.0","0","","66","Action, Documentary, Thriller","0"
"83666","tt1748122","Moonrise Kingdom","2012-05-24 00:00:00","7.7","3177","","94","Comedy, Drama, Romance","68263166"
"75233","tt1736633","Oslo, August 31st","2011-08-31 00:00:00","7.5","134","","95","Drama","0"
"84170","tt2125423","Five Broken Cameras","2011-11-23 00:00:00","7.6","45","","90","War, Documentary","0"
"71668","tt1714203","Piranha 3DD","2012-05-11 00:00:00","4.2","538","","83","Horror, Thriller, Comedy","8493728"
"100529","tt1710417","Lola Versus","2012-04-24 00:00:00","5.0","85","","87","Comedy","252603"
"84332","tt1862079","Safety Not Guaranteed","2012-06-08 00:00:00","6.9","813","","85","Comedy, Romance, Science Fiction, Drama","4007792"
"82501","tt1605777","The Woman in the Fifth","2011-11-16 00:00:00","5.1","45","","85","Thriller, Mystery","0"
"84355","tt1742336","Your Sister's Sister","2011-09-11 00:00:00","6.6","194","","90","Drama, Comedy","3200000"
"98886","tt1865425","Kumaré","2012-06-20 00:00:00","7.2","37","","86","Documentary","0"
"84288","tt2120152","The Invisible War","2012-01-20 00:00:00","7.5","70","","93","Crime, Drama, History, Documentary","0"
"81836","tt1859650","To Rome with Love","2012-04-20 00:00:00","5.7","1154","","111","Romance, Comedy, Drama","73244881"
